latitude,longitude,GG
26.98611923,85.68366601,0
28.70449931,82.73317775,0
28.0183046,83.15543556,0
27.45919189,86.7320956,0
27.04012307,85.76412002,0
27.0159496,85.76347894,0
27.79529535,87.30316418,0
27.57127867,84.50993645,0
28.17829292,85.21211021,0
27.49693909,87.25479265,0
29.11379266,82.37726044,0
29.71086009,81.35733552,0
29.93408751,80.77053991,0
27.22929856,86.80646626,0
29.79744041,80.9825844,0
29.51648958,80.95444178,0
28.61168263,82.07476549,0
27.61400628,83.20628219,0
27.79598854,86.08720157,0
28.29989056,83.70944588,0
28.50383662,83.13579629,0
28.52052162,83.12581356,0
27.40191954,84.95045581,0
27.5116069,86.00734706,0
29.522228,81.45051427,0
27.52748495,85.98371721,0
26.80439092,87.15309373,0
29.40475462,81.39055856,0
28.37032501,83.50137877,0
26.91566269,87.234011,0
29.75044419,81.34956828,0
27.33247895,87.74501158,0
29.51145412,80.7272678,0
28.91405567,81.48824907,0
29.78523582,80.85304969,0
29.79179985,80.88018408,0
27.47408252,86.25982916,0
29.20421132,82.10946828,0
29.22188454,82.01029828,0
29.20519641,82.209295,0
29.61560657,82.12449905,0
28.13041735,82.80289388,0
28.21575761,82.84175888,0
29.708153,81.41451403,0
28.44185304,84.12428755,0
27.06338737,87.5838819,0
27.25949589,86.11445766,0
27.28663615,87.84103028,0
28.28884075,82.55777652,0
28.76619537,80.76375793,0
29.04317336,82.69504787,0
28.68430107,82.38823654,0
28.74904605,82.84648369,0
29.60306348,82.31999171,0
29.6223424,82.24355041,0
28.06476496,85.59635007,0
27.72524983,86.66090029,0
28.95209735,81.63824095,0
28.64462325,81.75749451,0
29.34224633,80.35619782,0
28.51916216,83.09111117,0
28.00066381,83.25624799,0
28.12285828,82.79253678,0
28.56083491,83.22065178,0
29.37048488,80.30050977,0
27.69405389,83.11832666,0
28.42600818,84.87233869,0
28.17721816,85.2233073,0
27.20067367,86.4306821,0
26.66508505,86.5947393,0
28.89058749,82.88365324,0
28.88808831,82.93275368,0
29.55844697,81.55239071,0
29.69351674,81.34483007,0
28.69290152,83.64786337,0
28.59057204,82.87233647,0
26.71699056,87.12655283,0
28.64483684,82.27081574,0
28.77811397,80.6607011,0
28.10007878,82.82262371,0
28.22124412,81.57160493,0
29.67021619,81.18242981,0
27.04429398,85.68410338,0
28.35391164,82.58579131,0
28.62567602,83.60511399,0
29.90861984,80.60866596,0
27.22743611,86.59305018,0
29.68070661,80.53187206,0
27.51562196,85.76511252,0
27.58790754,85.54955589,0
28.05715391,82.94162796,0
28.06104951,82.94750046,0
28.92527704,81.52371345,0
27.14317311,86.73990355,0
28.97386001,82.66046118,0
27.08766537,86.53018694,0
29.80299963,80.63294362,0
27.65166588,86.91590793,0
29.74529565,81.36982643,0
28.18953523,84.88125414,0
27.13343099,87.03302769,0
29.63312915,82.11874619,0
29.7042696,81.92837503,0
28.22308257,84.25421294,0
28.33453905,84.87030328,0
28.64108935,82.3590083,0
27.60539276,84.1456215,0
28.21514245,82.67706542,0
27.00549123,86.54713973,0
28.59038683,84.42681992,0
27.67672773,85.45838172,0
27.71134641,83.01997366,0
27.71374555,85.43724157,0
28.13009274,82.88160107,0
28.04406355,84.49387156,0
28.05721908,83.07725108,0
28.90085547,81.60822183,0
29.69473486,82.04924252,0
29.54782609,80.86379814,0
28.14310133,82.28322578,0
27.66895167,84.01367841,0
27.64468563,87.07002225,0
27.86629598,84.85050849,0
27.05053837,86.68983605,0
28.70838274,81.72355763,0
28.23382068,85.32764905,0
27.62219157,87.82697355,0
28.44854358,82.67690852,0
28.01009755,84.27855735,0
28.80555219,81.97765438,0
28.53554074,82.87918146,0
