longitude,latitude,forest_loss_prediction
80.8711,29.0039,1
80.5285,29.1514,1
80.4239,28.8053,0
81.5293,28.3236,0
86.9635,26.7598,1
81.4797,28.6322,0
80.393,28.7883,0
80.541,28.969,1
80.2011,28.9167,1
84.0038,27.7351,1
81.8359,28.5216,1
80.6696,28.9075,0
85.7724,27.1559,0
82.2539,28.2638,0
85.3982,27.1058,0
84.8794,28.0407,1
81.8537,28.121,0
82.8286,28.0154,0
81.5168,28.6066,1
82.1442,28.5452,0
81.3658,28.5054,0
82.8193,27.8088,0
80.7278,28.674,1
81.0025,29.2548,1
80.4542,28.764,0
81.3414,28.7336,1
81.5168,28.6066,0
82.7875,27.923,1
81.2802,28.9689,0
86.0904,27.0508,1
84.956,27.2081,0
82.2329,27.9731,0
82.5924,27.7615,0
81.9726,28.1659,0
81.8435,28.1225,0
81.6394,29.1657,1
81.472,28.4523,1
82.1076,28.506,1
81.0215,29.2673,0
80.8683,28.5458,1
81.495,28.6997,0
81.5256,28.3588,0
80.716,29.1057,0
81.9134,28.1748,0
82.9215,28.1464,0
84.4838,27.5524,0
81.4253,28.4313,1
82.1625,28.4285,0
81.9132,28.158,0
81.9639,28.4889,0
83.8926,27.6115,1
80.2146,28.8479,0
80.9567,28.7857,0
81.5363,28.3605,0
80.9622,28.5333,0
80.8988,29.1471,0
83.5307,27.7229,1
80.1821,28.8271,0
85.2578,27.1667,0
80.2161,28.8633,0
81.4443,28.4204,0
81.8166,28.4027,0
80.6972,28.6937,0
80.6371,29.021,0
81.961,28.1518,1
82.7226,27.8768,0
86.8967,26.7398,0
82.0001,28.0724,0
80.3589,29.0286,0
81.9354,28.0899,0
82.2184,28.2756,1
81.8144,28.1889,0
81.9903,28.1794,1
80.7591,28.9981,0
81.5381,28.3183,1
80.6294,29.1371,0
80.3725,29.1062,1
81.0885,28.847,0
81.6196,28.4276,0
84.9094,27.3111,0
81.3817,28.3631,1
84.6402,27.3804,0
80.7373,29.3547,0
81.2612,28.5003,1
80.1619,28.911,1
81.2771,28.5392,0
85.3176,27.0927,0
81.6851,28.3752,1
81.7073,28.3034,0
82.6704,27.9144,0
81.28,28.566,0
80.6539,29.0333,0
81.9134,28.1748,0
82.1149,28.0517,0
82.0913,28.0777,1
80.6539,29.0333,0
87.9641,26.4816,0
82.7565,27.8699,0
80.4052,29.0079,1
84.8794,28.0407,0
87.0463,26.841,0
82.4946,27.9434,0
85.6657,27.0719,1
81.8269,28.4011,0
81.7848,28.2147,1
81.4338,28.8918,0
81.9338,28.0691,0
81.4511,28.4213,1
83.9475,27.4914,0
82.1585,27.8943,0
81.1873,28.9729,0
81.9409,28.0964,1
84.9462,27.289,0
81.8166,28.4027,0
81.3512,28.5261,0
80.3,29.229,1
81.9823,28.1311,0
80.39,29.0963,1
82.7796,27.8773,0
80.4781,28.75,0
82.1564,28.017,1
81.8187,28.0278,1
82.2974,28.1649,1
81.0291,28.7391,1
85.0282,27.1758,1
80.5295,28.9427,1
81.1949,28.8213,0
80.8218,28.6205,1
84.3138,28.166,1
82.9866,28.114,1
82.0704,28.416,0
80.8745,28.868,1
81.7788,28.435,1
80.443,28.9508,1
86.5969,26.8979,0
80.9654,28.8985,1
81.7793,28.2642,1
80.7278,28.674,0
81.5362,28.3542,0
82.0986,28.0633,0
82.1625,28.4285,1
81.4634,28.6048,0
82.5823,27.7601,0
82.9444,27.6577,0
80.4796,29.3994,1
84.9032,27.2294,1
80.8289,28.7924,1
85.7598,27.1855,1
80.5765,28.9581,0
80.6798,28.909,1
85.4512,27.9115,0
81.4562,28.89,0
81.2735,28.5284,0
81.897,28.129,0
86.9593,27.1261,0
84.8659,27.26,0
84.1356,27.739,0
82.2433,27.9044,1
86.8191,26.681,0
81.509,28.6605,0
81.0734,28.8218,1
81.8178,28.2784,1
82.0892,27.9244,1
80.9218,28.8071,0
82.1979,28.608,1
81.8971,28.3412,0
82.0787,28.0465,0
81.5412,28.3892,1
81.9456,28.063,0
80.5957,28.8633,0
81.6778,28.5345,0
81.9759,28.1054,0
85.019,27.1566,0
81.472,28.7297,0
82.5021,27.9005,0
81.4245,28.5719,0
84.956,27.2081,0
81.4769,28.4855,1
82.0409,28.0687,1
81.9125,28.1035,0
80.4239,28.8053,1
81.3673,28.5988,0
81.3909,28.5877,1
82.0672,28.5397,0
80.7101,28.6926,0
84.4563,27.556,0
81.4704,28.3797,1
81.4943,28.3168,1
81.6626,28.4946,1
86.8542,26.8087,1
81.2735,28.5284,0
83.9997,27.5275,0
80.4732,29.1873,1
85.7724,27.1559,0
81.4006,28.4325,1
80.7849,28.8147,0
86.8681,26.807,1
81.2226,28.8319,0
80.4312,29.1998,0
81.9588,28.3081,0
80.5324,29.0454,0
80.7127,28.6655,1
81.6798,28.2933,1
81.6296,28.4267,0
81.8323,28.0966,0
84.825,27.2536,0
82.1695,28.0257,0
82.4088,27.809,0
80.5053,28.9293,1
82.8853,28.0668,0
80.3832,29.0019,0
81.5153,28.4662,1
80.6915,29.0498,0
86.6873,26.7279,1
80.8825,28.6185,0
80.4815,28.9523,1
82.0159,28.0784,1
85.3176,27.0927,0
80.7145,29.1326,1
82.3086,28.8056,0
81.2612,28.5003,1
80.7796,29.3127,0
81.5203,28.4939,1
84.4537,27.5484,0
81.9736,28.0734,0
81.1684,28.6772,1
83.0321,27.6234,0
81.3893,28.4133,0
81.2876,28.607,1
81.3361,28.4859,0
80.7869,28.8157,0
82.6162,27.9363,1
85.262,27.1517,0
85.3083,27.077,0
81.3848,28.9615,0
82.1954,27.9318,0
80.9971,28.9324,1
85.7254,26.9917,1
81.5449,28.6201,1
85.6945,27.0449,1
85.9224,27.048,1
82.1848,28.5883,0
82.4177,27.9662,1
81.4948,28.6636,1
81.9297,27.9811,0
80.8163,28.94,0
80.8417,28.6711,0
81.5363,28.4747,1
85.7448,27.4496,1
81.5192,28.4098,0
81.7213,28.2999,1
81.8648,28.1545,1
82.2359,27.8906,0
80.4339,29.0146,0
81.0218,29.1394,0
81.4909,28.8708,1
81.4894,28.4628,1
82.6109,27.9506,0
84.5185,27.759,0
81.3894,28.5785,1
83.0292,27.9778,1
84.9332,27.2488,1
80.1871,28.8999,0
80.1938,28.8966,0
81.3764,28.5811,0
81.6597,28.3767,0
81.7997,28.1826,0
81.4338,28.8918,0
82.5808,27.8903,0
81.0564,28.8413,1
84.7467,28.049,0
82.2139,27.9537,0
82.1522,28.5373,0
83.0417,28.1484,1
81.4552,28.3719,0
81.9763,28.2934,1
82.4015,27.8247,0
80.7004,28.7093,1
81.2929,28.6565,0
81.8534,28.2796,0
84.8731,27.3418,1
81.546,28.7129,1
82.8155,28.101,1
81.4521,28.626,1
86.7411,26.6981,1
81.6418,28.4561,0
80.1892,28.9015,1
83.1762,28.0166,1
85.4512,27.9115,0
80.3938,29.0576,0
81.1357,28.708,1
81.3332,28.502,0
81.9094,28.1494,0
80.3133,29.1054,0
80.4141,29.1101,0
81.8138,28.3304,0
80.6804,29.0764,1
82.7303,27.6838,0
82.2032,28.6094,1
86.1471,27.3306,0
81.9639,28.4889,0
82.7183,27.6855,0
81.934,28.0873,0
82.2974,28.1649,0
80.9968,28.8918,0
84.8063,27.2693,0
80.4282,29.1105,0
81.473,28.9985,1
81.8162,28.0337,0
81.4877,28.4473,0
81.4877,28.6948,0
81.4783,28.5658,0
81.878,28.1786,0
80.9909,28.93,0
80.6652,28.9991,1
80.4552,29.0879,0
84.398,27.548,0
80.5175,29.1501,1
81.9987,28.0581,0
81.7569,28.2502,0
81.7223,28.2586,0
81.3352,28.6042,1
81.3493,28.5028,0
82.2996,28.319,1
81.8453,28.3432,0
81.5598,28.7144,1
80.9555,28.9771,0
80.4155,29.0094,0
81.7027,28.3127,0
80.6227,28.9373,1
82.1263,28.2239,0
86.7472,26.9918,0
80.5661,28.9566,0
81.5101,28.3628,0
81.2312,28.9094,1
81.2819,28.5682,0
80.8747,28.8265,1
81.6902,28.2956,0
84.1052,27.5388,0
81.6727,28.4958,0
80.7195,28.9677,0
80.8594,28.5736,0
81.2901,28.6138,0
85.6666,27.0599,0
81.2786,28.5924,0
82.1425,27.9629,0
82.0619,28.3566,1
80.5138,29.0324,1
80.5455,28.9536,1
81.5192,28.4098,1
82.2706,28.7256,0
82.1255,28.4408,0
81.657,28.5446,0
80.5913,29.0892,0
80.8535,28.8578,1
83.8993,27.5799,0
82.6777,27.916,0
82.8999,28.0058,0
80.3482,29.2367,0
80.6432,29.116,0
81.4781,28.3493,1
81.5815,28.3488,0
81.7432,28.2707,0
80.4033,28.7867,1
81.4617,28.6163,0
82.0462,28.4237,0
83.0885,27.7223,0
81.7223,28.2586,0
82.8729,28.0129,1
86.7437,27.3233,0
80.7319,28.664,0
80.5591,28.9076,1
81.3294,28.6795,1
81.2716,28.5802,1
81.5793,28.4596,1
82.0672,28.5397,0
80.7391,28.6709,0
85.2712,27.1449,1
82.1757,27.9302,1
81.8565,27.974,0
81.4704,28.3797,0
81.1884,28.6581,0
81.9431,28.4843,1
81.4215,28.2039,0
82.6938,27.7202,0
81.2466,28.8533,0
86.7411,26.6981,1
82.293,28.4095,0
82.6866,27.8869,0
80.8717,28.6168,0
86.6287,26.6939,0
81.8468,28.3053,0
81.4251,28.3912,0
81.954,27.9813,0
81.4899,28.3513,0
81.509,28.6605,0
82.0192,27.9657,0
80.7225,29.0513,1
82.1719,28.3234,0
82.3415,27.7722,1
81.9176,28.1168,1
85.1713,27.1581,0
84.8964,27.3509,1
83.5259,27.6504,1
81.6767,28.3267,0
81.9481,27.919,0
81.8565,27.974,0
81.1919,28.8757,0
81.3817,28.3631,0
86.6857,26.8138,1
81.1379,28.8094,0
81.4087,28.5299,0
86.4085,26.9253,1
86.0762,27.2524,0
84.8421,27.9798,0
80.961,28.8859,0
82.8654,27.9316,1
80.2955,28.8066,0
81.886,28.1103,0
83.0604,27.6924,0
81.3438,28.46,0
80.8607,28.5985,0
84.214,27.5188,0
80.162,28.865,0
81.6422,28.418,0
80.4568,29.0732,0
81.7032,28.4687,0
80.4394,29.0802,0
81.9864,28.2918,0
80.1902,29.1054,0
81.5019,28.4362,0
81.8537,28.121,0
80.4159,29.0952,1
81.8494,28.6292,1
86.2063,27.0853,1
83.0409,27.9792,0
81.5778,28.4665,0
84.3866,27.5542,0
84.7142,27.9183,0
83.0417,28.1484,0
80.4339,29.0146,0
81.4523,28.32,0
81.5701,28.4812,1
81.8318,28.1345,0
84.8837,27.9364,1
80.8479,28.785,1
80.8474,28.5813,1
81.8628,28.1451,0
80.2694,29.4293,0
81.4757,28.4941,1
81.4438,28.752,0
80.4638,28.7654,0
80.4614,28.9105,0
81.5718,28.5311,0
87.6021,27.1191,1
82.0892,27.9244,0
81.7231,28.2299,0
81.4893,28.6955,0
81.8178,28.3594,0
81.461,28.7282,0
82.1171,28.4499,1
82.0284,28.0992,1
80.8202,29.3236,0
84.037,27.5078,0
82.1083,28.0614,0
82.6135,27.9371,1
80.1602,28.874,0
80.8594,28.5736,1
80.4023,29.001,0
81.5116,28.5044,0
84.7114,27.5225,0
82.2059,28.2637,0
81.6972,28.284,1
80.4056,29.1495,0
82.9272,27.8723,0
81.4899,28.3513,1
82.0601,28.0649,1
80.4411,28.774,1
82.0041,28.1166,1
80.4299,28.7168,0
81.432,28.2055,1
85.6999,27.4039,1
81.1521,28.6909,0
81.835,28.1497,0
82.5881,28.7058,0
80.7553,29.0959,0
81.9067,28.1198,1
82.6578,27.8677,1
80.4568,29.0732,0
80.5371,29.1754,0
80.4362,29.0052,1
80.4147,29.0162,0
81.5256,28.3588,1
81.4515,28.6149,1
80.2551,29.079,0
82.1767,27.9512,0
80.6432,29.116,0
81.4371,28.8955,0
81.886,28.1103,1
82.1363,28.3542,0
80.4541,29.3102,0
81.3796,28.6732,0
83.9765,27.5019,0
81.3218,28.5874,0
81.2827,28.5363,1
80.6769,28.8452,1
84.2386,27.5305,0
81.9108,28.1125,1
81.3796,28.6732,1
82.5406,27.9017,1
81.7228,28.2736,0
86.6413,27.234,0
82.4232,27.8101,0
81.3613,28.4627,1
80.8573,28.5564,1
80.4401,28.9694,0
81.4838,28.3475,0
82.2618,28.2596,0
82.515,27.9437,1
80.3577,29.0008,1
82.0916,28.069,1
83.0949,27.6733,0
81.6905,28.3963,0
81.4337,28.3782,0
81.4123,28.5017,0
82.2381,28.2622,0
80.5691,29.0986,1
81.8359,28.5216,0
81.6921,28.2993,1
81.284,28.578,0
85.0661,27.2235,0
81.7815,28.2349,1
81.9509,28.1098,1
81.8874,28.1507,0
84.0651,27.5216,1
82.8737,27.9249,0
81.7125,28.2751,1
83.3864,27.7188,0
80.4533,29.0969,0
81.4037,28.9007,0
83.1513,28.3177,0
81.852,28.112,0
80.8525,28.7895,1
86.4071,26.9827,0
81.0591,28.934,0
81.5761,28.4446,0
81.9094,28.1494,1
84.8002,27.2856,0
81.8564,28.2129,0
82.685,27.9205,0
86.8392,26.7631,1
82.2971,28.3431,0
81.2051,28.6013,0
82.5389,27.9374,0
80.2039,29.1088,0
82.734,27.6943,0
86.5552,26.9125,0
84.4828,27.5056,0
80.5336,29.4357,1
82.4177,27.9662,0
82.4927,28.2499,0
81.3764,28.7259,0
81.1572,28.9295,0
82.4946,27.9434,0
85.0413,27.2475,0
81.8994,28.1507,1
82.1066,28.0525,0
85.0577,27.2132,0
84.8742,27.2313,0
81.8166,28.4027,0
81.53,28.3526,0
80.2659,29.0254,1
82.1218,28.0229,0
81.3282,28.6074,0
81.359,28.3169,0
82.8177,28.093,1
81.5103,28.382,0
81.9588,28.0991,0
80.6477,29.1595,0
81.4523,28.5004,1
84.0018,27.6013,1
80.8698,28.626,0
82.0956,28.3548,1
82.3021,28.3395,0
86.7935,26.7601,0
84.9933,27.2553,0
82.2499,27.8402,0
81.2745,28.5586,0
80.5371,29.1754,0
81.4335,28.4248,0
82.9157,28.009,0
85.3182,27.175,0
81.4743,28.521,0
82.568,27.8894,1
82.7512,27.9167,0
82.2819,28.3161,0
81.8215,28.6469,1
80.8489,28.5722,1
81.5342,28.4704,0
82.0033,28.6442,0
80.4033,28.7867,0
84.2087,27.5417,0
87.6155,27.2147,0
81.1763,28.8446,0
81.1941,28.9922,0
82.2339,28.2669,1
82.2829,28.3799,0
80.9598,28.8943,1
80.6485,29.0177,0
84.8239,27.3312,1
80.5189,29.1267,1
84.7467,28.049,0
83.0876,27.6691,0
86.063,27.6563,0
84.8777,27.262,1
80.4115,28.7727,0
81.4957,28.3495,0
81.4838,28.3475,1
81.463,28.7339,0
81.0095,28.8716,1
83.0131,27.7359,0
82.1701,27.8923,0
82.1877,27.9388,0
84.8367,27.3371,1
84.2211,27.5298,0
80.1839,28.8521,0
80.8581,28.6684,0
81.4477,28.511,0
81.6801,28.3359,0
80.2231,29.0351,0
82.1418,28.35,1
81.3695,28.5393,1
81.3573,28.7859,0
80.5714,29.3736,1
82.1071,28.4486,0
82.001,28.0928,0
81.4521,28.626,0
85.2663,27.177,0
80.5704,28.9502,1
81.322,28.6032,1
81.657,28.5446,0
83.906,27.5801,0
81.4253,28.4313,0
81.6196,28.4276,0
80.8717,28.6168,1
80.3122,29.0382,0
80.7039,28.9078,0
82.0033,28.6442,0
82.4263,27.9417,1
82.1585,27.8943,1
83.0471,27.9424,0
80.7131,28.7114,0
81.6207,28.4471,0
84.2221,27.5411,0
82.1701,27.8923,1
81.3134,28.6625,0
81.2986,28.7415,0
81.3134,28.6625,1
83.9017,27.6266,0
81.4687,28.3886,0
81.5969,28.3175,1
82.0918,28.474,0
80.3224,28.8158,0
81.0503,28.9402,0
81.524,28.4849,0
81.1884,28.6581,0
82.0159,28.0784,0
84.7982,27.2952,1
81.4376,28.4177,1
82.0224,28.1929,0
81.2745,28.5586,1
81.1723,29.0079,0
85.9378,27.1285,1
81.7261,28.2422,0
80.5315,29.1372,0
81.1684,28.6772,0
81.4108,28.9003,1
81.3764,28.5811,0
80.5189,29.1267,0
82.8881,27.9159,1
81.1739,28.864,0
80.5517,28.9047,0
80.5527,29.0387,0
82.8897,28.0605,0
80.2039,29.1088,0
80.2019,28.805,0
81.6805,28.3849,0
83.9128,27.5177,0
84.8066,27.2418,0
80.473,28.7382,1
81.5507,28.2403,0
83.0943,27.721,0
81.8435,28.1225,1
80.9705,28.9756,0
82.1452,28.0096,0
81.7688,28.2637,0
80.3838,29.111,0
81.5153,28.4662,0
81.612,28.4185,1
81.524,28.3679,1
80.5324,29.0454,1
85.0661,27.2235,1
84.0428,27.5288,0
80.8601,29.0369,1
84.2141,28.1883,1
81.3471,28.5843,0
82.3161,28.322,1
80.4489,28.8083,0
81.4719,28.3998,0
84.3928,27.5603,0
81.9802,27.9604,0
81.0718,28.8909,0
82.2329,27.9731,0
87.6098,27.5177,0
80.2727,29.1291,1
81.5054,28.4074,0
81.9067,28.1198,0
82.0975,28.1251,0
85.7125,27.039,0
80.4104,28.7748,1
81.2813,28.5792,1
81.472,28.4523,0
83.235,27.6806,0
81.6792,28.5142,1
81.0794,28.8913,0
81.5276,28.3293,1
82.7286,27.6748,0
81.284,28.578,0
82.4804,27.7904,0
82.8535,27.9866,0
81.3752,28.8737,1
81.3345,28.4958,0
82.1767,27.9512,0
82.6866,27.8869,0
81.2653,28.5374,0
81.4687,28.4813,1
84.5459,27.4136,0
81.4157,28.5734,1
82.0984,28.1002,0
80.8286,28.941,0
80.6512,29.1289,0
81.3461,28.5665,1
80.3762,29.0233,1
82.8585,27.9369,1
81.4474,28.6096,0
81.4727,28.4305,0
82.0041,28.1166,0
84.2133,27.522,0
82.8781,27.9145,1
80.5793,29.1172,0
81.5448,28.3711,1
80.4398,29.1085,0
80.1721,28.8596,0
81.7223,28.2586,0
81.8125,28.1088,0
80.8628,28.8503,0
82.3013,27.9622,0
81.2631,28.5309,0
81.5257,28.7348,0
83.8136,27.6831,0
80.7004,28.7093,0
80.4819,29.1969,0
80.4381,28.8107,1
82.0722,28.0609,0
82.8819,28.0674,1
81.5107,28.6765,1
80.3122,29.0382,0
80.8806,28.6277,0
81.3313,28.8972,1
83.5038,27.6476,0
81.7771,28.253,0
80.8345,29.3103,1
84.2209,27.5401,0
81.208,28.9848,0
80.5189,29.1267,0
80.8671,28.6448,1
81.5895,28.9083,1
81.7112,28.2985,1
86.8041,27.009,0
81.3846,28.3429,0
82.89,27.6876,0
82.1808,27.9215,1
83.5452,27.6498,0
82.5432,27.9641,0
82.0303,28.566,0
84.1201,28.0651,0
80.5873,28.9067,0
81.9456,28.063,1
80.8831,28.5489,1
81.8281,28.3321,1
81.5293,28.3236,0
81.5363,28.4747,0
82.4263,27.9417,0
81.5925,28.3732,0
85.362,27.4295,1
80.7134,28.6455,0
81.4877,28.2956,0
81.9176,28.1168,0
81.4037,28.9007,0
80.6389,29.4298,0
80.8271,28.9512,0
80.5307,29.0547,1
80.6261,29.1067,0
81.3946,28.4495,0
80.6467,28.6833,1
82.3813,27.8217,1
80.6469,28.7105,0
84.6514,27.5122,0
86.7931,26.7477,0
81.5733,28.3365,0
81.4284,28.4829,1
81.3282,28.6074,0
81.9209,27.9086,1
81.4238,28.4716,1
84.9807,27.2189,0
80.7319,28.664,0
81.6189,28.4284,0
86.0393,27.0326,1
80.7004,28.7093,0
81.6422,28.418,0
80.5517,28.9047,0
82.6655,27.7696,0
80.7767,28.6399,1
80.1513,28.8981,1
80.6984,28.6946,0
81.2771,28.5392,0
80.6155,29.0316,0
82.1804,28.0141,0
81.1873,28.9729,0
84.7039,27.8323,1
81.928,28.165,0
82.2829,27.8483,0
86.6829,27.3602,1
82.4806,28.2358,1
81.5192,28.4098,0
81.8202,28.1281,1
81.495,28.6997,1
84.9714,27.2113,1
83.1135,28.1366,1
85.6893,27.0334,1
87.1774,27.1465,0
81.2847,28.5274,1
81.4551,28.8803,0
82.1625,28.4285,0
80.541,28.969,0
81.1902,28.8668,1
81.5427,28.4776,0
80.5576,28.891,1
80.6371,29.021,0
80.7945,28.7847,1
81.3073,28.5832,0
84.3866,27.5542,0
81.8476,28.1417,1
81.9108,28.1125,1
84.7858,27.2696,0
80.7945,28.7847,0
81.225,28.6018,0
84.6612,27.5043,1
81.6244,28.5008,0
81.9605,27.9926,1
81.4877,28.2956,0
84.8742,27.2313,0
81.5363,28.4747,0
80.6447,29.1344,0
81.9543,28.1262,1
80.6598,28.7127,1
82.5325,27.9624,0
82.4082,27.921,0
80.3013,29.1129,0
82.3813,27.8217,0
81.7079,28.2671,0
80.417,29.0172,0
81.463,28.7339,0
80.3859,29.0169,0
82.2047,28.305,0
80.2857,29.1058,0
84.0792,27.5151,0
81.1269,29.1414,1
84.6638,27.5374,0
84.8949,27.2635,0
81.4888,28.4948,1
81.7549,28.2058,0
81.8921,28.5801,0
82.0247,28.3759,0
82.1835,28.7033,1
80.8191,28.6323,1
81.3634,28.508,0
81.485,28.3875,0
82.8049,27.9025,0
81.7231,28.2299,0
81.9456,28.063,1
84.8777,27.262,0
80.4401,28.9694,0
82.8575,27.941,0
80.7178,28.6387,0
80.4115,28.7727,0
81.8178,28.3281,1
81.3319,28.7055,1
80.4648,28.7527,0
81.4002,28.5767,1
81.4345,28.8914,0
80.4292,29.1057,0
81.8963,28.2808,1
80.8415,29.3056,0
86.7153,26.6821,0
81.5952,28.4611,0
81.1857,28.9818,1
81.4335,28.4248,0
82.2053,28.5946,1
80.7591,28.9981,0
81.8833,28.1118,0
81.4773,28.4296,0
83.1646,27.74,1
80.513,28.9597,0
80.2993,29.2036,0
81.1253,28.7097,0
81.4899,28.3513,0
83.9017,27.6266,0
80.4426,28.7717,1
80.4454,29.1023,1
80.4448,28.8192,0
81.9176,28.1168,0
82.6704,27.9144,1
81.4787,28.4545,1
80.2701,29.0188,1
82.1066,28.0525,0
86.6837,26.7619,1
81.3134,28.6625,0
81.1592,28.9175,0
81.6983,28.246,0
81.3116,28.586,0
80.8907,28.8728,0
82.6513,27.7836,0
82.2339,28.2669,0
80.5018,28.9615,1
81.8159,28.2474,1
81.2522,28.505,0
81.4924,28.7306,0
81.9812,28.0873,1
82.8155,28.101,0
80.3879,29.1089,0
86.0364,26.9895,0
84.4225,27.5537,0
81.4704,28.3797,0
81.1221,28.7008,0
82.0379,28.081,0
83.5307,27.7229,0
81.2362,28.9253,1
83.0949,27.6733,0
82.1576,27.8937,0
80.7429,29.0688,1
80.4705,29.0747,0
80.8474,28.5813,0
81.1858,29.0015,1
84.8492,27.2838,0
84.8056,27.3411,1
81.4038,28.4409,0
84.4761,27.5546,1
80.4398,29.1085,0
81.4555,28.7176,0
81.4582,28.4771,0
81.4628,28.4311,0
80.6213,28.9484,0
80.5453,29.1922,0
82.084,28.3624,0
81.363,28.8302,0
82.6824,27.9159,0
80.2448,29.0776,1
81.8125,28.1088,0
81.6679,28.3433,1
84.8317,27.9784,0
80.2003,28.8997,0
80.9909,28.93,0
82.1427,28.3493,0
80.6268,28.9947,1
84.9208,27.2619,0
81.4586,28.3872,0
81.2965,28.5495,0
81.8535,28.1564,0
85.6372,27.3863,1
83.1646,27.74,0
85.7178,27.6821,1
82.1921,28.2511,0
81.2738,28.7857,1
81.4449,28.8864,1
81.5362,28.3542,1
82.9091,28.0549,1
81.0706,29.0167,0
84.0478,27.5303,0
82.8643,27.775,1
82.1747,27.9227,0
81.3658,28.5054,0
81.4675,28.8885,0
83.0604,27.6924,0
81.6988,28.3206,0
81.6274,28.4067,0
80.6565,28.9789,0
81.7228,28.2736,0
82.0489,28.4367,0
81.3651,28.6587,0
81.657,28.5446,1
80.4874,29.0114,0
81.1873,28.9729,1
81.6798,28.2933,0
82.0115,28.3809,1
80.4552,29.0879,1
80.167,28.886,0
83.9221,27.4933,1
81.1055,28.7195,1
80.986,28.8847,1
84.9458,27.2503,0
81.5553,28.3727,0
81.8997,27.9611,0
81.8254,28.1335,0
81.2819,28.5682,0
82.5356,27.9497,1
81.6533,28.3937,1
82.5389,27.9374,0
82.9794,28.1696,0
81.2735,28.5284,0
84.8063,27.2693,0
86.0324,27.0151,0
81.6591,28.5585,1
81.9458,28.179,0
81.9534,28.1367,1
85.8434,27.0159,1
82.0748,28.4379,0
85.7807,27.009,0
81.1379,28.8094,0
84.214,27.5188,0
86.3617,27.0095,0
84.5477,27.4044,1
82.1848,28.5883,0
81.5968,28.3232,0
83.1513,28.3177,1
84.6187,28.1235,0
80.6179,29.3673,0
82.3086,28.8056,0
81.9534,28.1367,0
81.4781,28.3493,0
81.668,28.4011,0
81.1623,29.0841,1
82.6741,27.727,1
81.9456,28.063,0
80.5022,29.033,0
81.3206,28.5529,0
81.6902,28.2956,0
86.6306,26.7278,0
85.7051,27.0377,0
81.413,28.5425,1
81.3033,28.8147,1
80.4792,29.0095,1
80.683,28.926,0
85.6666,27.0599,0
84.2386,27.5305,0
84.9044,27.2898,0
82.0704,28.416,0
80.8683,28.5458,0
82.7817,27.7758,0
81.8584,28.3394,0
83.1852,28.099,0
83.0323,27.6784,0
80.4928,29.1863,0
81.3021,28.5334,0
86.5895,26.7651,1
81.9409,28.0964,0
81.9374,28.1142,0
85.903,27.0905,0
81.5136,28.4758,1
81.7215,28.3201,0
82.6034,27.9358,0
82.9305,27.7241,1
82.0896,28.0723,1
83.1646,27.74,0
80.4339,29.0146,0
82.2061,28.3141,0
81.5607,28.3283,1
80.8581,28.6684,0
84.83,27.3112,0
81.5803,28.5287,1
85.881,27.1231,0
82.2782,27.9804,0
82.285,28.3252,0
80.1658,28.8502,0
81.4943,28.3168,0
80.2727,29.1291,0
87.7839,27.3934,0
82.4831,27.9482,0
82.1689,28.0119,0
80.7225,29.0513,0
80.443,28.9508,0
80.4281,29.0157,0
81.9216,28.1362,0
81.4743,28.521,0
80.4568,29.0732,1
81.2819,28.5682,0
81.8422,28.1582,0
81.8732,28.3582,0
82.0831,28.4253,1
80.4789,29.0067,1
80.8183,28.962,0
82.8571,27.7767,0
85.8031,26.9959,0
80.1872,28.8342,0
82.9608,27.7327,1
82.9123,27.8305,0
80.4568,29.0732,0
85.8823,27.102,0
81.4783,28.5658,1
82.9222,28.0039,1
81.4705,28.9888,1
80.2955,28.8066,0
84.4563,27.556,0
82.1102,28.0343,0
84.2224,27.5256,1
84.0735,28.0186,0
80.4448,28.8192,0
80.2827,29.1235,1
82.3879,27.8235,0
82.1385,28.5244,0
81.2761,28.5487,1
81.6337,28.3715,1
81.3977,28.7079,1
80.4541,29.3102,0
81.4478,28.8891,1
80.728,28.6402,1
80.6309,28.9477,0
81.3105,28.7818,1
87.4822,26.6659,1
82.3914,27.8232,1
81.4253,28.4313,0
80.711,28.6744,0
82.4284,27.8105,0
80.3612,29.0675,0
80.3062,28.8555,0
82.0704,28.416,1
81.0727,28.9108,0
82.8049,27.9025,1
80.62,29.072,0
80.4957,28.961,0
80.5453,29.1922,0
81.1521,28.6909,1
81.9935,28.6535,0
85.881,27.1231,1
82.3256,27.9586,0
84.7979,27.3419,0
81.53,28.3526,0
82.0971,27.9624,0
81.7673,28.2306,1
84.7963,27.2679,1
86.7353,26.7104,1
84.6514,27.5122,0
82.8088,28.0132,1
80.6972,28.6937,1
80.8916,28.5428,0
80.4812,28.7295,1
82.0457,28.2491,0
81.298,28.6167,1
84.1154,27.5402,0
83.1772,27.7345,1
80.6658,28.943,1
86.6931,26.7473,0
84.4899,28.3495,0
80.7818,28.6337,1
82.1516,27.9344,0
81.7609,28.687,0
86.3617,27.0095,1
81.9825,28.6553,1
84.9036,27.8668,0
82.7636,27.7208,1
80.3097,29.0234,0
80.6819,29.0666,1
81.4037,28.9007,1
80.8432,28.6615,0
80.8183,28.962,1
81.3884,29.0204,0
85.1279,27.9166,0
81.3143,28.564,0
85.7048,27.0305,0
80.167,28.886,0
81.4835,28.6978,1
84.9032,27.2294,0
82.8571,27.7452,0
81.8254,28.1335,0
